,category,brand_name,name,price,rating,url,num_review,score
97,Dark Spots,Shiseido,Future Solution LX Ultimate Regenerating Serum,$225.00,4.75,http://www.sephora.com/future-solution-lx-ultimate-regenerating-serum-P296864,4.0,4.914163090128755
98,Dark Spots,Clarins,Super Restorative Night Age Spot Correcting Replenishing Cream,$135.00,4.5,http://www.sephora.com/super-restorative-night-age-spot-correcting-replenishing-cream-P388544,2.0,4.8936170212765955
99,Dark Spots,Omorovicza,Radiance Renewal Serum,$160.00,3.3333,http://www.sephora.com/radiance-renewal-serum-P309210,6.0,4.866863905325443
100,Hair Styling Products,SHOW BEAUTY,Lux Volume Mist,$40.00,1.0,http://www.sephora.com/lux-volume-mist-P394231,1.0,4.880952380952381
101,Hair Styling Products,Rahua,Elixir Daily Hair Drops,$105.00,4.5,http://www.sephora.com/elixir-daily-hair-drops-P408244,4.0,4.823008849557522
102,Hair Styling Products,SHOW BEAUTY,Divine Thickening Mist,$40.00,2.5,http://www.sephora.com/divine-thickening-mist-P394232,2.0,4.7727272727272725
103,Hair Styling Products,ALTERNA Haircare,CAVIAR Anti-Aging Thick & Full Volume Mousse,$28.00,2.0,http://www.sephora.com/caviar-anti-aging-thick-full-volume-mousse-P405300,1.0,4.758064516129032
104,Hair Styling Products,SHOW BEAUTY,Lux Volume Mousse,$35.00,3.0,http://www.sephora.com/lux-volume-mousse-P394237,1.0,4.743589743589744
105,Shampoo,Ouidad,Curl Immersion™ Coconut Cream Cleansing Conditioner,$36.00,1.0,http://www.sephora.com/curl-immersion-coconut-cream-cleansing-conditioner-P409547,1.0,4.868421052631579
106,Shampoo,Gloss Moderne,High-Gloss Shampoo & Conditioner Duo,$80.00,5.0,http://www.sephora.com/high-gloss-shampoo-conditioner-duo-P408962,1.0,4.825581395348837
107,Shampoo,Earth’s Nectar,Lavender Shampoo,$23.50,1.0,http://www.sephora.com/lavender-shampoo-P409056,1.0,4.8
108,Shampoo,SHOW BEAUTY,Sublime Repair Shampoo,$45.00,3.0,http://www.sephora.com/sublime-repair-shampoo-P411892,2.0,4.75
109,Shampoo,BVLGARI,Eau Parfumée Au Thé Bleu Tea Shampoo and Shower Gel,$48.00,3.3333,http://www.sephora.com/eau-parfumee-au-the-bleu-tea-shampoo-shower-gel-P399667,3.0,4.722222222222222
110,Face Oils,VERSO SKINCARE,Super Facial Oil Set,$195.00,4.0,http://www.sephora.com/super-facial-oil-set-P394849,1.0,4.9375
111,Face Oils,Shiseido,Future Solution LX Replenishing Treatment Oil,$175.00,5.0,http://www.sephora.com/future-solution-lx-replenishing-treatment-oil-P405402,3.0,4.890710382513661
112,Face Oils,KORRES,Precious Oils Collection,$135.00,5.0,http://www.sephora.com/precious-oils-collection-P396247,2.0,4.876760563380282
113,Face Oils,Perricone MD,PRE:EMPT SERIES™ The Fixer Solid Oil Balm,$38.00,0.0,http://www.sephora.com/pre-empt-series-fixer-solid-oil-balm-P415709,2.0,4.875
114,Face Oils,Omorovicza,Miracle Facial Oil,$120.00,3.6667,http://www.sephora.com/miracle-facial-oil-P402710,6.0,4.825581395348837
115,Face Sunscreen,Shiseido,Future Solution LX Total Protective Emulsion Broad Spectrum SPF 18 Sunscreen,$240.00,4.5,http://www.sephora.com/future-solution-lx-total-protective-emulsion-broad-spectrum-spf-18-sunscreen-P384789,2.0,4.939024390243903
116,Face Sunscreen,Shiseido,Future Solution LX Total Protective Cream Broad Spectrum SPF 18 Sunscreen,$240.00,3.0,http://www.sephora.com/future-solution-lx-total-protective-cream-broad-spectrum-spf-18-sunscreen-P384553,4.0,4.92914979757085
117,Face Sunscreen,CLINIQUE,Repairwear Laser Focus Line Smoothing Cream Broad Spectrum SPF 15 for Combination Oily to Oily Skin,$48.50,1.0,http://www.sephora.com/repairwear-laser-focus-line-smoothing-cream-broad-spectrum-spf-15-for-combination-oily-to-oily-skin-P406656,2.0,4.852941176470588
118,Face Sunscreen,Colorescience,The Beauty of Protection,$128.00,3.8333,http://www.sephora.com/the-beauty-protection-P402575,6.0,4.835766423357664
119,Face Sunscreen,Shiseido,Sun Protection Stick Broad Spectrum SPF 37,$28.00,1.0,http://www.sephora.com/sun-protection-stick-broad-spectrum-spf-37-P388546,1.0,4.833333333333333
120,Rollerballs & Travel Size,Commodity,Orris Travel Spray,$30.00,0.0,http://www.sephora.com/orris-travel-spray-P417016,1.0,4.919354838709677
121,Rollerballs & Travel Size,AERIN,Eau de Parfum Fragrance Coffret,$100.00,2.6667,http://www.sephora.com/eau-de-parfum-fragrance-coffret-P414786,3.0,4.880952380952381
122,Rollerballs & Travel Size,NEST,Dahlia & Vines Eau de Parfum Travel Spray with Two Refills,$49.00,3.0,http://www.sephora.com/dahlia-vines-eau-de-parfum-travel-spray-with-two-refills-P415633,1.0,4.811320754716981
123,Rollerballs & Travel Size,Marc Jacobs Fragrances,Decadence Travel Spray Trio,$75.00,3.0,http://www.sephora.com/decadence-travel-spray-trio-P412364,4.0,4.786585365853658
124,Rollerballs & Travel Size,Atelier Cologne,Nécessaire Nomade Exclusive Set,$75.00,5.0,http://www.sephora.com/necessaire-nomade-exclusive-set-P409188,2.0,4.786585365853658
125,Mists & Essences,Guerlain,Abeille Royale Dark Spot Corrector Pore Minimizer Serum,$150.00,2.6667,http://www.sephora.com/abeille-royale-dark-spot-corrector-pore-minimizer-serum-P385576,3.0,4.919354838709677
126,Mists & Essences,Omorovicza,Omoressence,$120.00,4.0,http://www.sephora.com/omoressence-P407893,1.0,4.9
127,Mists & Essences,Estée Lauder,Nutritious Rosy Prism™ Radiant Essence,$80.00,4.0,http://www.sephora.com/nutritious-rosy-prism-radiant-essence-P389239,1.0,4.852941176470588
128,Mists & Essences,L’Occitane,Immortelle Divine Extract,$116.00,4.5,http://www.sephora.com/immortelle-divine-extract-P394691,4.0,4.838709677419355
129,Mists & Essences,Fresh,Crème Ancienne® Infusion Toner,$90.00,4.0,http://www.sephora.com/creme-ancienne-r-infusion-toner-P392618,5.0,4.7727272727272725
130,Color Correct,KEVYN AUCOIN,The Gossamer Loose Powder,$72.00,3.6667,http://www.sephora.com/the-gossamer-loose-powder-P405113,6.0,4.722222222222222
131,Color Correct,Colorescience,Mineral Corrector Palette,$54.00,4.6667,http://www.sephora.com/mineral-corrector-palette-P407193,6.0,4.609375
132,Color Correct,trèStiQue,"Conceal, Cover & Correct Crayon",$26.00,5.0,http://www.sephora.com/conceal-cover-correct-crayon-P416376,4.0,4.357142857142857
133,Color Correct,Viseart,"Corrector, Contour, Camouflage HD Palette",$80.00,3.9286,http://www.sephora.com/viseart-corrector-contour-camouflage-hd-palette-P391305,28.0,4.301801801801802
134,Color Correct,Algenist,REVEAL Color Correcting Eye Serum Brightener,$31.00,4.4444,http://www.sephora.com/reveal-color-correcting-eye-serum-brightener-P411930,9.0,4.261363636363637
135,Blush,Smashbox,Glow & Go Set,$39.00,0.0,http://www.sephora.com/glow-go-set-P415967,1.0,4.9375
136,Blush,bareMinerals,Invisible Glow™ Powder Highlighter,$28.00,0.0,http://www.sephora.com/invisible-glow-powder-highlighter-P417647,1.0,4.913793103448276
137,Blush,Too Cool For School,Dinoplatz Cinema City CC Cheek Blusher,$39.00,3.6667,http://www.sephora.com/dinoplatz-cinema-city-cc-cheek-blusher-P399209,3.0,4.666666666666667
138,Blush,trèStiQue,Color & Contour Bronzer Stick,$34.00,4.6667,http://www.sephora.com/color-contour-bronzer-stick-P416377,2.0,4.625
139,Blush,trèStiQue,Color & Contour Blush Stick,$34.00,5.0,http://www.sephora.com/color-contour-blush-stick-P417137,1.0,4.625
140,Shaving,The Art of Shaving,Lexington Collection™ Shave Set,$150.00,2.0,http://www.sephora.com/lexington-collection-shave-set-P404493,1.0,4.950980392156863
141,Shaving,The Art of Shaving,7-Piece Manicure Set,$160.00,3.5,http://www.sephora.com/7-piece-manicure-set-P383219,4.0,4.895209580838324
142,Shaving,The Art of Shaving,Lexington Collection™ Razor & Cartridge,$125.00,5.0,http://www.sephora.com/lexington-collection-tm-razor-cartridge-P387951,1.0,4.885496183206107
143,Shaving,The Art of Shaving,Fusion Chrome Collection Shaving Brush,$80.00,2.5,http://www.sephora.com/fusion-chrome-collection-shaving-brush-P225345,2.0,4.880952380952381
144,Shaving,The Art of Shaving,Fusion Chrome Collection Shaving Brush & Razor Stand,$110.00,4.0,http://www.sephora.com/fusion-chrome-collection-shaving-brush-razor-stand-P225346,3.0,4.85042735042735
145,Frizz,Rahua,Hair Detox And Renewal Treatment Kit,$98.00,3.0,http://www.sephora.com/hair-detox-renewal-treatment-kit-P410648,2.0,4.878640776699029
146,Frizz,Rahua,Elixir,$175.00,4.8,http://www.sephora.com/elixir-P407491,5.0,4.877717391304348
147,Frizz,Rahua,Elixir Daily Hair Drops,$105.00,4.5,http://www.sephora.com/elixir-daily-hair-drops-P408244,4.0,4.823008849557522
148,Frizz,Captain Blankenship,Mermaid Hair Care Set,$75.00,4.25,http://www.sephora.com/mermaid-hair-care-set-P409900,4.0,4.759036144578313
149,Frizz,SHOW BEAUTY,Sublime Repair Shampoo,$45.00,3.0,http://www.sephora.com/sublime-repair-shampoo-P411892,2.0,4.75
150,Face Wash & Cleansers,L’Occitane,Shea Comforting Foaming Cleanser,$26.00,0.0,http://www.sephora.com/shea-comforting-foaming-cleanser-P415927,1.0,4.907407407407407
151,Face Wash & Cleansers,Omorovicza,Moor Mud Set,$125.00,5.0,http://www.sephora.com/moor-mud-set-P414542,2.0,4.867424242424242
152,Face Wash & Cleansers,Erno Laszlo,Hydra-Therapy Cleansing Oil,$58.00,5.0,http://www.sephora.com/hydra-therapy-cleansing-oil-P413431,1.0,4.765625
153,Face Wash & Cleansers,Kate Somerville,KateCeuticals™ Moisture Milk Cleanser,$58.00,4.0,http://www.sephora.com/kateceuticals-moisture-milk-cleanser-P409916,2.0,4.765625
154,Face Wash & Cleansers,Erno Laszlo,Sensitive Cleansing Oil,$58.00,4.75,http://www.sephora.com/sensitive-cleansing-oil-P413432,4.0,4.696969696969697
155,Spa Tools,Tria,Hair Removal Laser 4X,$449.00,4.875,http://www.sephora.com/hair-removal-laser-4x-P409997,8.0,4.934924078091107
156,Spa Tools,iluminage,Touch Permanent Hair Reduction + Epliator Cartridge and Precision Adapter,$445.00,3.0,http://www.sephora.com/touch-permanent-hair-reduction-epliator-cartridge-precision-adapter-P413116,9.0,4.934354485776805
157,Spa Tools,Foreo,LUNA™ for Men 2,$199.00,4.8,http://www.sephora.com/luna-for-men-2-P404212,5.0,4.891826923076923
158,Spa Tools,Dr. Dennis Gross Skincare,Sleeping Beauty Fix,$150.00,5.0,http://www.sephora.com/sleeping-beauty-fix-P408049,2.0,4.888535031847134
159,Spa Tools,Clarisonic,Head-to-Toe Smart Brush Head Collection,$99.00,5.0,http://www.sephora.com/head-to-toe-smart-brush-head-collection-P406252,1.0,4.857142857142857
160,Damaged Hair,Rahua,Elixir,$175.00,4.8,http://www.sephora.com/elixir-P407491,5.0,4.877717391304348
161,Damaged Hair,Rahua,Elixir Daily Hair Drops,$105.00,4.5,http://www.sephora.com/elixir-daily-hair-drops-P408244,4.0,4.823008849557522
162,Damaged Hair,Keranique,8 Day Intensive Scalp Infusion Treatment,$60.00,3.0,http://www.sephora.com/8-day-intensive-scalp-infusion-treatment-P406556,2.0,4.8076923076923075
163,Damaged Hair,DevaCurl,Buildup Buster Micellar Water Cleansing Serum,$28.00,0.0,http://www.sephora.com/buildup-buster-micellar-water-cleansing-serum-P417007,3.0,4.758064516129032
164,Damaged Hair,SHOW BEAUTY,Sublime Repair Conditioner,$45.00,4.0,http://www.sephora.com/sublime-repair-conditioner-P411893,1.0,4.75
165,Cologne,Acqua Di Parma,Colonia Ambra,$295.00,4.0,http://www.sephora.com/colonia-ambra-P396296,1.0,4.958333333333333
166,Cologne,Atelier Cologne,Poivre Electrique,$250.00,3.5,http://www.sephora.com/poivre-electrique-P406511,2.0,4.950980392156863
167,Cologne,Acqua Di Parma,Colonia Leather,$235.00,3.6667,http://www.sephora.com/colonia-leather-P387145,3.0,4.937759336099585
168,Cologne,Givenchy,L’Atelier de Givenchy Oud Flamboyant,$235.00,5.0,http://www.sephora.com/l-atelier-de-givenchy-oud-flamboyant-P415951,1.0,4.937759336099585
169,Cologne,Atelier Cologne,Philtre Ceylan Cologne Absolue Pure Perfume,$130.0,3.0,http://www.sephora.com/philtre-ceylan-cologne-absolue-pure-perfume-P406510,1.0,4.925373134328358
170,Eyeliner,Bobbi Brown,Line & Define Long-Wear Eye Set,$56.00,3.5,http://www.sephora.com/line-define-long-wear-eye-set-P414773,4.0,4.722222222222222
171,Eyeliner,Too Cool For School,Glam Rock Extreme Color Eyes Eyeliner,$22.00,3.0,http://www.sephora.com/glam-rock-extreme-color-eyes-eyeliner-P404110,1.0,4.615384615384615
172,Eyeliner,Giorgio Armani Beauty,Smooth Silk Eye Pencil,$30.00,3.5,http://www.sephora.com/smooth-silk-eye-pencil-P393444,4.0,4.527027027027027
173,Eyeliner,KEVYN AUCOIN,The Precision Eye Definer,$32.00,4.0,http://www.sephora.com/the-precision-eye-definer-P407713,4.0,4.5
174,Eyeliner,Chosungah 22,Ink Jet Black Tatt Liquid Eyeliner,$20.00,2.0,http://www.sephora.com/ink-jet-black-tatt-P407185,3.0,4.5
175,Eye Brushes,surratt beauty,Artistique Smoky Eye Brush Grande,$75.00,3.5,http://www.sephora.com/artistique-smoky-eye-brush-grande-P394812,2.0,4.84375
176,Eye Brushes,surratt beauty,Classique Shadow Brush Grande,$55.00,4.0,http://www.sephora.com/classique-shadow-brush-grande-P394809,2.0,4.754098360655738
177,Eye Brushes,surratt beauty,Artistique Concealer Brush Grande,$50.00,5.0,http://www.sephora.com/artistique-concealer-brush-grande-P394806,1.0,4.732142857142857
178,Eye Brushes,surratt beauty,Classique Shadow Brush Moyenne,$50.00,4.5,http://www.sephora.com/classique-shadow-brush-moyenne-P394808,2.0,4.732142857142857
179,Eye Brushes,surratt beauty,Artistique Concealer Brush Petite,$45.00,5.0,http://www.sephora.com/artistique-concealer-brush-petite-P394805,1.0,4.705882352941177
180,Hand Cream & Foot Cream,Clarisonic,Pedi SMART Transformation Set,$115.00,3.4,http://www.sephora.com/pedi-smart-transformation-set-P393641,5.0,4.837398373983739
181,Hand Cream & Foot Cream,Atelier Cologne,Orange Sanguine Hand Cream,$25.00,1.0,http://www.sephora.com/orange-sanguine-hand-cream-P412548,1.0,4.814814814814815
182,Hand Cream & Foot Cream,NEST,Cashmere Suede Hand Lotion,$24.00,1.0,http://www.sephora.com/cashmere-suede-hand-lotion-P412376,1.0,4.8076923076923075
183,Hand Cream & Foot Cream,VERSO SKINCARE,Hand Serum,$55.00,4.0,http://www.sephora.com/hand-serum-P414718,1.0,4.791666666666667
184,Hand Cream & Foot Cream,L’Occitane,Mini Pretty Hands,$16.00,0.0,http://www.sephora.com/mini-pretty-hands-P416919,2.0,4.722222222222222
185,Blemish & Acne Treatments,Lancer,The Method: Nourish Blemish Control,$125.00,3.6,http://www.sephora.com/the-method-nourish-blemish-control-P399745,5.0,4.849624060150376
186,Blemish & Acne Treatments,Cane + Austin,Acne Retexture Pad +,$70.00,4.3333,http://www.sephora.com/acne-retexture-pad-P409543,6.0,4.6875
187,Blemish & Acne Treatments,Lancer,The Method: Cleanse Blemish Control,$55.00,4.5,http://www.sephora.com/the-method-cleanse-blemish-control-P399742,4.0,4.682539682539683
188,Blemish & Acne Treatments,Lancer,The Method: Polish Blemish Control,$75.00,4.4286,http://www.sephora.com/the-method-polish-blemish-control-P399739,7.0,4.680232558139535
189,Blemish & Acne Treatments,Kate Somerville,EradiKate™ To-Go & Oil Free Moisturizer,$38.00,3.6667,http://www.sephora.com/eradikate-to-go-oil-free-moisturizer-P409658,3.0,4.659090909090909
190,Night Creams,Omorovicza,Instant Plumping Cream Overnight Mask,$260.00,3.5,http://www.sephora.com/instant-plumping-cream-P309213,2.0,4.952830188679245
191,Night Creams,KAPLAN MD,Night Replenishment Concentrate,$115.00,3.0,http://www.sephora.com/night-replenishment-concentrate-P392462,2.0,4.895833333333333
192,Night Creams,Clarins,Super Restorative Night Age Spot Correcting Replenishing Cream,$135.00,4.5,http://www.sephora.com/super-restorative-night-age-spot-correcting-replenishing-cream-P388544,2.0,4.8936170212765955
193,Night Creams,Lancer,Intensive Night Treatment with Hylaplex® and Marula Oil,$155.00,4.6,http://www.sephora.com/intensive-night-treatment-hylaplex-marula-oil-P399747,5.0,4.862804878048781
194,Night Creams,Guerlain,Super Aqua-Crème Night Balm,$155.00,3.8333,http://www.sephora.com/super-aqua-creme-night-balm-P385577,6.0,4.862804878048781
195,Highlighter,Smashbox,Glow & Go Set,$39.00,0.0,http://www.sephora.com/glow-go-set-P415967,1.0,4.9375
196,Highlighter,Dr. Brandt Skincare,pores no more® Luminizer Primer,$38.00,0.0,http://www.sephora.com/pores-no-more-luminizer-primer-P417002,1.0,4.935897435897436
197,Highlighter,bareMinerals,Invisible Glow™ Powder Highlighter,$28.00,0.0,http://www.sephora.com/invisible-glow-powder-highlighter-P417647,1.0,4.913793103448276
198,Highlighter,Estée Lauder,Bronze Goddess Summer Glow Illuminator,$32.00,1.0,http://www.sephora.com/bronze-goddess-summer-glow-illuminator-P407160,1.0,4.852941176470588
199,Highlighter,Laura Mercier,Lightstruck Prismatic Glow Palette,$52.00,0.0,http://www.sephora.com/lightstruck-prismatic-glow-palette-P417251,5.0,4.780701754385965
200,Concealer,Omorovicza,Mineral Touch,$65.00,4.2,http://www.sephora.com/mineral-touch-P397823,5.0,4.695945945945946
201,Concealer,BURBERRY,Sheer Luminous Concealer,$40.00,3.8333,http://www.sephora.com/sheer-luminous-concealer-P398997,6.0,4.540816326530612
202,Concealer,Giorgio Armani Beauty,Compact Cream Concealer,$42.00,3.8571,http://www.sephora.com/compact-cream-concealer-P411921,7.0,4.519230769230769
203,Concealer,surratt beauty,Surreal Skin Concealer,$50.00,4.5,http://www.sephora.com/surreal-skin-concealer-P394166,9.0,4.484126984126984
204,Concealer,Black Up,Radiance Concealer,$29.50,4.0,http://www.sephora.com/radiance-concealer-P400921,4.0,4.45945945945946
205,Sheet Masks,Eve Lom,WHITE Brightening Mask,$160.00,3.5,http://www.sephora.com/white-brightening-mask-P409629,2.0,4.924242424242424
206,Sheet Masks,SK-II,Skin Signature 3D Redefining Mask,$150.00,4.3333,http://www.sephora.com/skin-signature-3d-redefining-mask-P375860,6.0,4.84375
207,Sheet Masks,SK-II,Brightening Derm Revival Mask,$170.00,4.4,http://www.sephora.com/brightening-derm-revival-mask-P375864,10.0,4.809782608695652
208,Sheet Masks,Lancôme,Génifique Youth Activating Second Skin Mask,$105.00,4.3636,http://www.sephora.com/genifique-youth-activating-second-skin-mask-P377667,11.0,4.6875
209,Sheet Masks,Origins,Plantscription™ Youth-Renewing Sheet Mask,$41.00,4.5,http://www.sephora.com/plantscription-youth-renewing-sheet-mask-P408242,2.0,4.680851063829787
210,Bronzer,Guerlain,Bronzing Powder Kit,$53.00,0.0,http://www.sephora.com/bronzing-powder-kit-P410533,1.0,4.953703703703703
211,Bronzer,bareMinerals,Invisible Bronze™ Powder Bronzer,$28.00,0.0,http://www.sephora.com/invisible-bronze-powder-bronzer-P417646,1.0,4.913793103448276
212,Bronzer,Tata Harper,Very Bronzing Cheek Tint,$40.00,3.0,http://www.sephora.com/very-bronzing-cheek-tint-P403320,2.0,4.722222222222222
