,index,word,dfidf
132,26,lips,0.4410396917229713
133,26,stain,0.3372133228119094
134,26,colors,0.27562024242214656
135,27,lipsticks,0.23071081533634183
136,27,nars,0.25229427320358827
137,27,lipstick,0.7617458383548462
138,27,lips,0.33672163894924473
139,27,lip,0.21912731309717295
140,28,pencil,0.5045659631290046
141,28,lip,0.5449434172055003
142,28,nars,0.17113848016298738
143,28,lipstick,0.3096620358462189
144,28,lips,0.42789969487577173
145,29,lipsticks,0.348879133482229
146,29,lipstick,0.7000169468038426
147,29,lips,0.33992787466895563
148,29,bite,0.3015205918333859
149,29,lip,0.17418159559189583
150,30,lotions,0.13121293567075026
151,30,perfume,0.296183578599086
152,30,grace,0.6515967956330558
153,30,firming,0.5182667722193033
154,30,philosophy,0.23732693139211988
155,31,sweet,0.12019882260363451
156,31,perfume,0.8201388113705623
157,31,flower,0.14511296007636132
158,31,floral,0.23869316521553283
159,31,influenster,0.34591442976286646
160,32,lotions,0.13616325559871822
161,32,philosophy,0.29139926989713416
162,32,perfume,0.18521301689707068
163,32,grace,0.8486611159652341
164,32,pump,0.13081183140688676
165,33,sweet,0.24498013898788482
166,33,perfume,0.20802457588035284
167,33,philosophy,0.4514333003881126
168,33,firming,0.6482590660557362
169,33,grace,0.24900353595086613
170,34,scents,0.20711472933064182
171,34,perfume,0.5304565130562351
172,34,philosophy,0.2909203066214266
173,34,grace,0.2864337437334895
174,34,falling,0.39552213397266783
175,35,josie,0.28252310471651987
176,35,drops,0.4757472139689449
177,35,cuticles,0.241363203620734
178,35,argan,0.5570532787222242
179,35,maran,0.22233750767673108
180,36,wavy,0.19186950253486426
181,36,bumble,0.38226757360995445
182,36,frizzy,0.38021474877710504
183,36,curly,0.2747489171573543
184,36,frizz,0.4915878535960385
185,37,josie,0.2750637400725085
186,37,drops,0.4421322977570339
187,37,cuticles,0.18039680145204287
188,37,argan,0.5856734682894486
189,37,maran,0.20423441318979466
190,38,floral,0.1670319372782318
191,38,divine,0.5942576441675295
192,38,caudalie,0.43350919921404024
193,38,legs,0.15410624735740555
194,38,absorbs,0.27249245641208464
195,39,frizz,0.5971321048952518
196,39,frizzy,0.3489404924122733
197,39,mist,0.34439396684245366
198,39,curly,0.1932563770238777
199,39,weigh,0.1978693495908979
200,40,sweat,0.41553597979814555
201,40,odor,0.26870961904490986
202,40,vanilla,0.7248901225254057
203,40,lavender,0.20810176696097107
204,40,sweating,0.159139793719287
205,41,butter,0.5972174310217641
206,41,purse,0.2692509547672688
207,41,lavender,0.3284597177086362
208,41,almond,0.3469226602978458
209,41,absorbs,0.2469168944233828
210,42,shampoo,0.4403857524596356
211,42,perfume,0.18970239578827783
212,42,philosophy,0.3043147035416002
213,42,bath,0.3623070964070773
214,42,grace,0.647972807834809
215,43,lotions,0.13121293567075026
216,43,perfume,0.296183578599086
217,43,grace,0.6515967956330558
218,43,firming,0.5182667722193033
219,43,philosophy,0.23732693139211988
220,44,butter,0.5061954180251675
221,44,vanilla,0.5730010098214982
222,44,citrus,0.3260469896832142
223,44,scents,0.21303052809159126
224,44,sweet,0.19523062685296633
225,45,bare,0.3281154680026572
226,45,foundations,0.33369324683148577
227,45,cakey,0.26165311862895757
228,45,minerals,0.39359138985604014
229,45,bareminerals,0.459255516925721
230,46,shade,0.31981567112443476
231,46,foundations,0.3183567021911321
232,46,cakey,0.5558165362837032
233,46,setting,0.20280895063329976
234,46,kvd,0.1972512874539061
235,47,bare,0.35892937186168933
236,47,shade,0.23070564260678453
237,47,minerals,0.428317079597744
238,47,foundations,0.29147408253817564
239,47,bareminerals,0.469717614724664
240,48,cakey,0.32489796142826327
241,48,foundations,0.4373705979535037
242,48,shade,0.2962297299959644
243,48,mat,0.19980037049395738
244,48,mufe,0.19627870408547732
245,49,match,0.2110487723551894
246,49,shade,0.4291838219273081
247,49,foundations,0.35131904009663745
248,49,cakey,0.3780380195121338
249,49,buildable,0.26499895283518365
250,50,influenster,0.3064282495761256
251,50,scars,0.24777180837320037
252,50,henriksen,0.2387325488508841
253,50,vitamin,0.35980315019121045
254,50,ole,0.3404731604032918
255,51,primers,0.44868862304184576
256,51,pore,0.4954708058817093
257,51,dr,0.2565993178936331
258,51,minimizing,0.20943224151481693
259,51,zone,0.20853078071927994
260,52,marks,0.22907149704126947
261,52,scarring,0.15405026597201146
262,52,scars,0.7357349312702844
263,52,clinique,0.21799452711467732
264,52,corrector,0.2590990802995492
265,53,pimples,0.5371819995142952
266,53,zits,0.20077847541306582
267,53,blemishes,0.22223051256759385
268,53,pimple,0.476172567824504
269,53,cystic,0.26025131716466443
270,54,masks,0.3293850574141139
271,54,mud,0.2888966104771492
272,54,tingling,0.3108194263803291
273,54,tingle,0.37123027642635664
274,54,sensation,0.2565176966106451
275,55,eyelashes,0.13987997166653984
276,55,mascara,0.6720593820641098
277,55,volume,0.09772811196098562
278,55,lashes,0.6721916335998951
279,55,lash,0.10510072172589902
280,56,eyelashes,0.13832152299236813
281,56,mascara,0.7061730963367727
282,56,volume,0.10365957987513646
283,56,lashes,0.63629805227737
284,56,clumpy,0.11590400896279916
285,57,eyelashes,0.13430072152645436
286,57,mascara,0.7083605321708539
287,57,volume,0.14770957200672324
288,57,lashes,0.6257104526817482
289,57,clump,0.0992478106579118
290,58,eyelashes,0.17133607233843734
291,58,mascara,0.6881671198858216
292,58,volume,0.13150470047906287
293,58,lashes,0.6445239786460428
294,58,lash,0.10276404376014069
295,59,eyelashes,0.1389430730599238
296,59,mascara,0.7084196635008417
297,59,volume,0.13224871689428197
298,59,lashes,0.6256030856348879
299,59,clumpy,0.13774204713863955
300,60,lip,0.5269555195686916
301,60,balm,0.2436611795117493
302,60,rose,0.1399361995367445
303,60,lips,0.7031787714651467
304,60,sugar,0.14913589361192964
305,61,lip,0.32374384656593136
306,61,cuticles,0.14615630253141487
307,61,balm,0.3358114016905181
308,61,lips,0.8186866755054263
309,61,chapped,0.18573739219882687
310,62,lip,0.5133721101432398
311,62,korres,0.14806009745283258
312,62,balm,0.2528298423989823
313,62,lips,0.7057718218427946
314,62,butter,0.23014925562394517
315,63,coral,0.21001938981964086
316,63,lip,0.541808885120468
317,63,balm,0.3501187601705616
318,63,lipstick,0.15329337885914365
319,63,lips,0.6480450197678598
320,64,balm,0.12479167950499556
321,64,lip,0.4211088666294328
322,64,chapped,0.15760372980833193
323,64,lipstick,0.08335893535293686
324,64,lips,0.8574572982473375
325,65,growth,0.17695770286428844
326,65,growing,0.20014159376347707
327,65,vitamins,0.29356800566635083
328,65,nails,0.8287801857135646
329,65,grow,0.20463929594907374
330,66,frizz,0.4066363165584184
331,66,blow,0.2309203479483743
332,66,frizzy,0.37034718362778685
333,66,conditioner,0.2485170872942215
334,66,curly,0.3086645889340165
335,67,pre,0.245578658262916
336,67,influenster,0.7911523815731862
337,67,conditioner,0.15551422773262813
338,67,shampoo,0.21467837682823632
339,67,testing,0.18762693295300242
340,68,frizz,0.5971321048952518
