,category,brand_name,name,price,rating,num_review,score,similarity_score,word,dfidf
42,Fine Lines & Wrinkles,philosophy,Miraculous Anti-wrinkle Miracle Worker,$60.0,4.3136,1113.0,309.25,0.46223500000000006,philosophy,0.525757821828402
43,Fine Lines & Wrinkles,philosophy,Miraculous Anti-wrinkle Miracle Worker,$60.0,4.3136,1113.0,309.25,0.46223500000000006,jar,0.6112929024339684
44,Fine Lines & Wrinkles,philosophy,Miraculous Anti-wrinkle Miracle Worker,$60.0,4.3136,1113.0,309.25,0.46223500000000006,aging,0.2322361363509406
45,Fine Lines & Wrinkles,Perricone MD,Face Finishing Moisturizer,$75.00,4.2627,1021.0,293.75,0.512468,moisturizers,0.29589903523105526
46,Fine Lines & Wrinkles,Perricone MD,Face Finishing Moisturizer,$75.00,4.2627,1021.0,293.75,0.512468,roses,0.3396187762450548
47,Fine Lines & Wrinkles,Perricone MD,Face Finishing Moisturizer,$75.00,4.2627,1021.0,293.75,0.512468,rose,0.42526276383502587
48,Fine Lines & Wrinkles,Perricone MD,Face Finishing Moisturizer,$75.00,4.2627,1021.0,293.75,0.512468,absorbs,0.3395610731087597
49,Fine Lines & Wrinkles,Perricone MD,Face Finishing Moisturizer,$75.00,4.2627,1021.0,293.75,0.512468,jar,0.291600875141969
50,Men's,Bite Beauty,Agave Lip Mask,$26.00,4.4234,2845.0,725.25,0.519861,balm,0.12479167950499556
51,Men's,Bite Beauty,Agave Lip Mask,$26.00,4.4234,2845.0,725.25,0.519861,lip,0.4211088666294328
52,Men's,Bite Beauty,Agave Lip Mask,$26.00,4.4234,2845.0,725.25,0.519861,chapped,0.15760372980833193
53,Men's,Bite Beauty,Agave Lip Mask,$26.00,4.4234,2845.0,725.25,0.519861,lipstick,0.08335893535293686
54,Men's,Bite Beauty,Agave Lip Mask,$26.00,4.4234,2845.0,725.25,0.519861,lips,0.8574572982473375
55,Men's,Jack Black,Intense Therapy Lip Balm SPF 25,$7.50,4.6912,2647.0,666.25,0.48130600000000007,lip,0.4735568916947801
56,Men's,Jack Black,Intense Therapy Lip Balm SPF 25,$7.50,4.6912,2647.0,666.25,0.48130600000000007,mint,0.17218904496522658
57,Men's,Jack Black,Intense Therapy Lip Balm SPF 25,$7.50,4.6912,2647.0,666.25,0.48130600000000007,balm,0.4666599001103249
58,Men's,Jack Black,Intense Therapy Lip Balm SPF 25,$7.50,4.6912,2647.0,666.25,0.48130600000000007,lips,0.6752149227991878
59,Men's,Jack Black,Intense Therapy Lip Balm SPF 25,$7.50,4.6912,2647.0,666.25,0.48130600000000007,balms,0.16272277683675107
60,Men's,Bumble and bumble,Surf Spray,$16.0,3.6327,2090.0,531.25,0.493133,waves,0.5462154272857602
61,Men's,Bumble and bumble,Surf Spray,$16.0,3.6327,2090.0,531.25,0.493133,wavy,0.4263361044177166
62,Men's,Bumble and bumble,Surf Spray,$16.0,3.6327,2090.0,531.25,0.493133,volume,0.22477000238529807
63,Men's,Bumble and bumble,Surf Spray,$16.0,3.6327,2090.0,531.25,0.493133,beach,0.23653893108412713
64,Men's,Bumble and bumble,Surf Spray,$16.0,3.6327,2090.0,531.25,0.493133,beachy,0.2260201768079008
65,Men's,boscia,Detoxifying Black Cleanser,$10.0,4.2863,1920.0,486.0,0.519278,sensation,0.1558233533140032
66,Men's,boscia,Detoxifying Black Cleanser,$10.0,4.2863,1920.0,486.0,0.519278,cleansers,0.11459334012070106
67,Men's,boscia,Detoxifying Black Cleanser,$10.0,4.2863,1920.0,486.0,0.519278,boscia,0.16749557542902713
68,Men's,boscia,Detoxifying Black Cleanser,$10.0,4.2863,1920.0,486.0,0.519278,warming,0.4402433489993864
69,Men's,boscia,Detoxifying Black Cleanser,$10.0,4.2863,1920.0,486.0,0.519278,cleanser,0.80652873053447
70,Men's,Perfekt,Skin Perfection Gel,$19.5,4.0603,1742.0,446.0,0.54832,tinted,0.3140274184888759
71,Men's,Perfekt,Skin Perfection Gel,$19.5,4.0603,1742.0,446.0,0.54832,radiant,0.31620995350617487
72,Men's,Perfekt,Skin Perfection Gel,$19.5,4.0603,1742.0,446.0,0.54832,shade,0.19588412509999406
73,Men's,Perfekt,Skin Perfection Gel,$19.5,4.0603,1742.0,446.0,0.54832,luminous,0.1774503336167513
74,Men's,Perfekt,Skin Perfection Gel,$19.5,4.0603,1742.0,446.0,0.54832,pump,0.4267690386188432
75,Makeup Removers,Lancôme,BI-FACIL - Double-Action Eye Makeup Remover,$15.0,4.6813,2984.0,754.5,0.524374,removes,0.1757795958944748
76,Makeup Removers,Lancôme,BI-FACIL - Double-Action Eye Makeup Remover,$15.0,4.6813,2984.0,754.5,0.524374,influenster,0.4908657071909312
77,Makeup Removers,Lancôme,BI-FACIL - Double-Action Eye Makeup Remover,$15.0,4.6813,2984.0,754.5,0.524374,remover,0.7010759609366174
78,Makeup Removers,Lancôme,BI-FACIL - Double-Action Eye Makeup Remover,$15.0,4.6813,2984.0,754.5,0.524374,waterproof,0.3063398680889464
79,Makeup Removers,Lancôme,BI-FACIL - Double-Action Eye Makeup Remover,$15.0,4.6813,2984.0,754.5,0.524374,mascara,0.22314020104910168
80,Makeup Removers,SEPHORA COLLECTION,Waterproof Eye Makeup Remover,$7.5,4.4093,2896.0,728.5,0.5258010000000001,removes,0.1766552928046186
81,Makeup Removers,SEPHORA COLLECTION,Waterproof Eye Makeup Remover,$7.5,4.4093,2896.0,728.5,0.5258010000000001,mascara,0.3470783802607055
82,Makeup Removers,SEPHORA COLLECTION,Waterproof Eye Makeup Remover,$7.5,4.4093,2896.0,728.5,0.5258010000000001,remover,0.6741153539780863
83,Makeup Removers,SEPHORA COLLECTION,Waterproof Eye Makeup Remover,$7.5,4.4093,2896.0,728.5,0.5258010000000001,waterproof,0.5409427993005224
84,Makeup Removers,SEPHORA COLLECTION,Waterproof Eye Makeup Remover,$7.5,4.4093,2896.0,728.5,0.5258010000000001,cotton,0.1419444594967636
85,Makeup Removers,boscia,MakeUp-BreakUp Cool Cleansing Oil,$10.0,4.4689,2174.0,549.5,0.546446,cleansing,0.39463007503844816
