,category,brand_name,name,price,rating,num_review,score,similarity_score,word,dfidf
146,Lipstick,Bite Beauty,Amuse Bouche Lipstick,$26.00,4.6529,4176.0,2095.5,0.48803599999999997,lipstick,0.7012292614465244
147,Lipstick,Bite Beauty,Amuse Bouche Lipstick,$26.00,4.6529,4176.0,2095.5,0.48803599999999997,lips,0.33863954775036337
148,Lipstick,Bite Beauty,Amuse Bouche Lipstick,$26.00,4.6529,4176.0,2095.5,0.48803599999999997,lip,0.17509891490626767
149,Lipstick,Bite Beauty,Amuse Bouche Lipstick,$26.00,4.6529,4176.0,2095.5,0.48803599999999997,bite,0.3003778285476532
150,Lotions & Oils,philosophy,Amazing Grace Firming Body Emulsion,$37.0,4.621,1266.0,643.25,0.509534,firming,0.5176260978865042
151,Lotions & Oils,philosophy,Amazing Grace Firming Body Emulsion,$37.0,4.621,1266.0,643.25,0.509534,perfume,0.29713860998784986
152,Lotions & Oils,philosophy,Amazing Grace Firming Body Emulsion,$37.0,4.621,1266.0,643.25,0.509534,lotions,0.13173321287244508
153,Lotions & Oils,philosophy,Amazing Grace Firming Body Emulsion,$37.0,4.621,1266.0,643.25,0.509534,philosophy,0.2383386114774206
154,Lotions & Oils,philosophy,Amazing Grace Firming Body Emulsion,$37.0,4.621,1266.0,643.25,0.509534,grace,0.6507913005392674
155,Lotions & Oils,Viktor & Rolf,Flowerbomb Precious Oil,$75.00,4.7357,454.0,246.75,0.5876520000000001,floral,0.24026825736005675
156,Lotions & Oils,Viktor & Rolf,Flowerbomb Precious Oil,$75.00,4.7357,454.0,246.75,0.5876520000000001,influenster,0.34443118159613856
157,Lotions & Oils,Viktor & Rolf,Flowerbomb Precious Oil,$75.00,4.7357,454.0,246.75,0.5876520000000001,flower,0.14325353388404563
158,Lotions & Oils,Viktor & Rolf,Flowerbomb Precious Oil,$75.00,4.7357,454.0,246.75,0.5876520000000001,sweet,0.12076061220261965
159,Lotions & Oils,Viktor & Rolf,Flowerbomb Precious Oil,$75.00,4.7357,454.0,246.75,0.5876520000000001,perfume,0.8202693033639068
160,Lotions & Oils,philosophy,Pure Grace Perfumed Body Lotion,$37.0,4.5159,347.0,183.75,0.530251,pump,0.13066204263856657
161,Lotions & Oils,philosophy,Pure Grace Perfumed Body Lotion,$37.0,4.5159,347.0,183.75,0.530251,grace,0.8476893391625206
162,Lotions & Oils,philosophy,Pure Grace Perfumed Body Lotion,$37.0,4.5159,347.0,183.75,0.530251,lotions,0.13671563274330242
163,Lotions & Oils,philosophy,Pure Grace Perfumed Body Lotion,$37.0,4.5159,347.0,183.75,0.530251,philosophy,0.29266814748700554
164,Lotions & Oils,philosophy,Pure Grace Perfumed Body Lotion,$37.0,4.5159,347.0,183.75,0.530251,perfume,0.18582717963699388
165,Lotions & Oils,philosophy,Unconditional Love Firming Body Emulsion,$37.00,4.6169,248.0,134.25,0.605034,firming,0.6466249482433707
166,Lotions & Oils,philosophy,Unconditional Love Firming Body Emulsion,$37.00,4.6169,248.0,134.25,0.605034,grace,0.24837585307723498
167,Lotions & Oils,philosophy,Unconditional Love Firming Body Emulsion,$37.00,4.6169,248.0,134.25,0.605034,sweet,0.24656194310287866
168,Lotions & Oils,philosophy,Unconditional Love Firming Body Emulsion,$37.00,4.6169,248.0,134.25,0.605034,philosophy,0.45277457494800843
169,Lotions & Oils,philosophy,Unconditional Love Firming Body Emulsion,$37.00,4.6169,248.0,134.25,0.605034,perfume,0.20842692200149848
170,Lotions & Oils,philosophy,Falling in Love Firming Body Emulsion,$37.00,4.5181,166.0,93.25,0.28286500000000003,scents,0.20719337374615632
171,Lotions & Oils,philosophy,Falling in Love Firming Body Emulsion,$37.00,4.5181,166.0,93.25,0.28286500000000003,grace,0.2851799700404767
172,Lotions & Oils,philosophy,Falling in Love Firming Body Emulsion,$37.00,4.5181,166.0,93.25,0.28286500000000003,falling,0.3957351769381397
173,Lotions & Oils,philosophy,Falling in Love Firming Body Emulsion,$37.00,4.5181,166.0,93.25,0.28286500000000003,philosophy,0.2912416336047462
174,Lotions & Oils,philosophy,Falling in Love Firming Body Emulsion,$37.00,4.5181,166.0,93.25,0.28286500000000003,perfume,0.5304933426760262
175,Hair Oil,Josie Maran,100 percent Pure Argan Oil,$16.0,4.518,6659.0,3334.5,0.548449,drops,0.47570837866223387
176,Hair Oil,Josie Maran,100 percent Pure Argan Oil,$16.0,4.518,6659.0,3334.5,0.548449,maran,0.2223193582371748
177,Hair Oil,Josie Maran,100 percent Pure Argan Oil,$16.0,4.518,6659.0,3334.5,0.548449,josie,0.28250004231888
178,Hair Oil,Josie Maran,100 percent Pure Argan Oil,$16.0,4.518,6659.0,3334.5,0.548449,argan,0.5570078063909139
179,Hair Oil,Josie Maran,100 percent Pure Argan Oil,$16.0,4.518,6659.0,3334.5,0.548449,cuticles,0.24134350111115294
180,Hair Oil,Bumble and bumble,Hairdresser’s Invisible Oil,$22.0,4.5,1335.0,674.0,0.523195,curly,0.2746293453231439
181,Hair Oil,Bumble and bumble,Hairdresser’s Invisible Oil,$22.0,4.5,1335.0,674.0,0.523195,frizz,0.4962390008276381
182,Hair Oil,Bumble and bumble,Hairdresser’s Invisible Oil,$22.0,4.5,1335.0,674.0,0.523195,wavy,0.19178600015536634
183,Hair Oil,Bumble and bumble,Hairdresser’s Invisible Oil,$22.0,4.5,1335.0,674.0,0.523195,bumble,0.39286462356818413
184,Hair Oil,Bumble and bumble,Hairdresser’s Invisible Oil,$22.0,4.5,1335.0,674.0,0.523195,frizzy,0.375113572882282
185,Hair Oil,Josie Maran,100 percent Pure Argan Oil Light,$16.0,4.3986,1280.0,645.0,0.49868900000000005,drops,0.44204658571454714
186,Hair Oil,Josie Maran,100 percent Pure Argan Oil Light,$16.0,4.3986,1280.0,645.0,0.49868900000000005,cuticles,0.1803618296158097
