,category,brand_name,name,price,rating,url,num_review
8166,Eye Palettes,Kat Von D,Shade + Light Eye Contour Quad,$22.00,4.1535,http://www.sephora.com/shade-light-eye-contour-quad-P407872,516.0
8167,Eye Palettes,Smashbox,#SHAPEMATTERS PALETTE,$55.00,4.3515,http://www.sephora.com/shapematters-palette-P397423,406.0
8168,Eye Palettes,SEPHORA COLLECTION,Colorful 5 Eyeshadow Palette,$11.0,4.1,http://www.sephora.com/colorful-5-eyeshadow-palette-P386615,312.0
8169,Eye Palettes,Urban Decay,Naked Basics,$29.00,4.5733,http://www.sephora.com/naked-basics-palette-P376213,3434.0
8170,Eye Palettes,tarte,Tarteist Pro To Go Amazonian Clay Palette,$23.00,4.5196,http://www.sephora.com/tarteist-pro-to-go-amazonian-clay-palette-P414992,114.0
8171,Eye Palettes,Too Faced,Boudoir Eyes Soft & Sexy Eye Shadow Collection,$36.00,4.4627,http://www.sephora.com/boudoir-eyes-soft-sexy-eye-shadow-collection-P377630,901.0
8172,Eye Palettes,Marc Jacobs Beauty,Object Of Desire Face and Eye Palette,$49.00,4.0556,http://www.sephora.com/object-desire-face-eye-palette-P411244,37.0
8173,Eye Palettes,Too Faced,Semi Sweet Chocolate Bar,$49.00,4.4157,http://www.sephora.com/semi-sweet-chocolate-bar-P392009,880.0
8174,Eye Palettes,Laura Mercier,Eye Art Artist's Palette,$55.00,4.3882,http://www.sephora.com/artist-palette-for-eyes-P383070,645.0
8175,Eye Palettes,Too Faced,Chocolate Bon Bons Palette,$49.00,4.6663,http://www.sephora.com/chocolate-bon-bons-palette-P402955,856.0
8176,Eye Palettes,BURBERRY,Complete Eye Palette,$62.00,4.3654,http://www.sephora.com/complete-eye-palette-P399005,52.0
8177,Eye Palettes,Viseart,Theory Palette,$45.00,4.1404,http://www.sephora.com/viseart-theory-palette-P408032,58.0
8178,Eye Palettes,Laura Mercier,Editorial Eye Palette Intense Clays,$48.00,4.3674,http://www.sephora.com/editorial-eye-palette-intense-clays-P416010,461.0
8179,Eye Palettes,Buxom,Customizable Eyeshadow Bar Palette,$40.00,4.6538,http://www.sephora.com/buxom-customizable-eyeshadow-bar-palette-P398112,130.0
8180,Eye Palettes,stila,Eyes Are the Window™ Shadow Palettes,$49.00,4.2654,http://www.sephora.com/eyes-are-the-window-shadow-palettes-P388525,425.0
8181,Eye Palettes,SEPHORA COLLECTION,MicroSmooth Baked Eyeshadow Trio,$11.00,4.2341,http://www.sephora.com/microsmooth-eyeshadow-trio-P312910,394.0
8182,Eye Palettes,SEPHORA COLLECTION,Z Palette,$10.0,4.5117,http://www.sephora.com/z-palette-P384677,302.0
8183,Eye Palettes,MILK MAKEUP,Shadow Quad,$36.00,4.75,http://www.sephora.com/shadow-quad-P416900,12.0
8184,Eye Palettes,CLINIQUE,Very Honey Holiday Eye Palette,$32.50,3.6977,http://www.sephora.com/very-honey-holiday-eye-palette-P414329,44.0
8185,Eye Palettes,Buxom,Stone Cold Babe Set,$29.00,3.4138,http://www.sephora.com/stone-cold-babe-set-P413519,30.0
8186,Eye Palettes,CLINIQUE,All About Shadow 8-Pan Palette,$36.50,4.3525,http://www.sephora.com/all-about-shadow-8-pan-palette-P384505,296.0
8187,Eye Palettes,TOM FORD,Eye & Cheek Palette,$155.00,3.9375,http://www.sephora.com/eye-cheek-palette-P413925,33.0
8188,Eye Palettes,Dior,5-Colour Eyeshadow,$62.00,4.3691,http://www.sephora.com/5-colour-eyeshadow-P280400,531.0
8190,Eye Palettes,Marc Jacobs Beauty,Style Eye Con No 7 Plush Eyeshadow Palette,$59.00,4.1016,http://www.sephora.com/style-eye-con-no-7-plush-shadow-P380704,445.0
8191,Eye Palettes,Smashbox,Full Exposure Travel Palette,$25.00,3.5431,http://www.sephora.com/full-exposure-travel-palette-P387905,419.0
8192,Eye Palettes,stila,Matte 'n Metal Eyeshadow Palette,$49.00,4.3077,http://www.sephora.com/matte-n-metal-eyeshadow-palette-P416221,14.0
8193,Eye Palettes,Givenchy,Nudes Nacres Shimmering Nudes Eye Palette,$66.00,3.6667,http://www.sephora.com/nudes-nacres-shimmering-nudes-eye-palette-P416201,8.0
8194,Eye Palettes,MAKE UP FOR EVER,Artist Palette Volume 1 – Nudes,$44.00,4.223,http://www.sephora.com/nude-artist-palette-P396409,409.0
8195,Eye Palettes,stila,"Perfect Me, Perfect Hue Eye & Cheek Palette",$39.00,4.4949,http://www.sephora.com/perfect-me-perfect-hue-eye-cheek-palette-P406280,101.0
8196,Eye Palettes,Smashbox,Full Exposure Palette,$52.00,3.4107,http://www.sephora.com/full-exposure-palette-P383775,923.0
8197,Eye Palettes,Smashbox,Photo Matte Eyes Travel Palette,$25.00,4.0,http://www.sephora.com/photo-matte-eyes-travel-palette-P406818,68.0
8198,Eye Palettes,Dior,Eye Reviver Backstage Pros Illuminating Neutrals Eye Palette,$62.00,3.9355,http://www.sephora.com/eye-reviver-backstage-pros-illuminating-neutrals-eye-palette-P396812,32.0
8199,Eye Palettes,Yves Saint Laurent,Couture Palette,$60.00,4.3014,http://www.sephora.com/couture-palette-P387052,73.0
8200,Eye Palettes,Kat Von D,Pastel Goth Eyeshadow Palette,$38.00,4.1,http://www.sephora.com/pastel-goth-eyeshadow-palette-P416054,163.0
8202,Eye Palettes,Hourglass,Modernist Eyeshadow Palette,$58.00,3.6317,http://www.sephora.com/modernist-eyeshadow-palette-P392707,449.0
8203,Eye Palettes,Benefit Cosmetics,They’re Real! Duo Eyeshadow Blender Beyond Easy Eyeshadow Duo,$24.00,3.25,http://www.sephora.com/theyre-real-duo-eyeshadow-blender-beyond-easy-P416358,10.0
8204,Eye Palettes,SEPHORA COLLECTION,Colorful 5 Eye Contouring Palette,$25.00,3.9091,http://www.sephora.com/colorful-5-eye-contouring-palette-P409026,11.0
8205,Eye Palettes,Natasha Denona,Eyeshadow Palette 10,$95.00,5.0,http://www.sephora.com/eyeshadow-palette-10-P411827,6.0
8206,Eye Palettes,Benefit Cosmetics,They’re Real! Big Sexy Eye Kit,$36.00,3.4722,http://www.sephora.com/theyre-real-big-sexy-eye-kit-P413171,38.0
8207,Eye Palettes,Smashbox,Matte Exposure Palette,$49.00,3.8857,http://www.sephora.com/matte-exposure-palette-P410004,37.0
8208,Eye Palettes,Too Faced,Totally Cute Palette,$36.00,4.3671,http://www.sephora.com/totally-cute-palette-P409776,79.0
8209,Eye Palettes,Lancôme,Color Design 5 Shadow & Liner Palette,$50.00,4.3123,http://www.sephora.com/color-design-5-shadow-liner-palette-P280465,317.0
8210,Eye Palettes,Laura Mercier,Eye Art Caviar Colour-Inspired Palette,$55.00,3.56,http://www.sephora.com/eye-art-caviar-colour-inspired-palette-P409356,27.0
8211,Eye Palettes,MAKE UP FOR EVER,Artist Palette Volume 3 - Florals,$34.00,3.6491,http://www.sephora.com/artist-palette-volume-3-forals-P404039,57.0
8212,Eye Palettes,SEPHORA COLLECTION,Colorful Eyeshadow Filter Palette,$28.00,3.0932,http://www.sephora.com/colorful-eyeshadow-filter-palette-P398082,239.0
8213,Eye Palettes,SEPHORA COLLECTION,Colorful Eyeshadow Custom Palette Case,$11.00,4.3765,http://www.sephora.com/colorful-eyeshadow-custom-palette-case-P377373,85.0
8214,Eye Palettes,Ciaté London,The Pretty Eyeshadow Palette,$35.00,4.48,http://www.sephora.com/the-pretty-palette-P409066,26.0
8215,Eye Palettes,BECCA,Ombre Rouge Eye Palette,$40.00,4.5227,http://www.sephora.com/ombre-rouge-eye-palette-P398421,135.0
8216,Eye Palettes,Dior,Dior Designer 5-Colour Palette,$62.00,3.2222,http://www.sephora.com/dior-designer-5-colour-palette-P396818,9.0
8217,Eye Palettes,Viseart,Eyeshadow & Eyebrow Palette,$80.00,4.375,http://www.sephora.com/viseart-eyeshadow-eyebrow-palette-P405604,8.0
8218,Eye Palettes,Chosungah 22,Dong Gong Minn Jello Color Eyeshadow Palette,$39.00,3.2449,http://www.sephora.com/dong-gong-minn-jello-color-eyeshadow-palette-P401103,50.0
8219,Eye Palettes,MAKE UP FOR EVER,Artist Palette Volume 4 – Shadows,$44.00,4.1707,http://www.sephora.com/artist-palette-volume-4-shadows-P410513,42.0
8220,Eye Palettes,BECCA,Ombre Nudes Eye Palette,$40.00,4.2761,http://www.sephora.com/ombre-nudes-eye-palette-P388118,134.0
8221,Eye Palettes,Ciaté London,The Fearless Eyeshadow Palette,$35.00,4.6,http://www.sephora.com/the-fearless-palette-P409064,10.0
8222,Eye Palettes,Guerlain,Palette 5 Couleurs,$69.00,3.4,http://www.sephora.com/palette-5-couleurs-P412121,5.0
8224,Eye Palettes,Buxom,Dolly’s Wild Side™ Eyeshadow Palette,$40.00,4.5349,http://www.sephora.com/dolly-s-wild-side-P397506,86.0
