,category,brand_name,name,price,rating,num_review,score,similarity_score,word,dfidf
42,Fine Lines & Wrinkles,philosophy,Miraculous Anti-wrinkle Miracle Worker,$60.0,4.3136,1113.0,309.25,0.46223500000000006,philosophy,0.5321618527448922
43,Fine Lines & Wrinkles,philosophy,Miraculous Anti-wrinkle Miracle Worker,$60.0,4.3136,1113.0,309.25,0.46223500000000006,aging,0.2286478694400972
44,Fine Lines & Wrinkles,philosophy,Miraculous Anti-wrinkle Miracle Worker,$60.0,4.3136,1113.0,309.25,0.46223500000000006,jar,0.6035532582277497
45,Fine Lines & Wrinkles,Perricone MD,Face Finishing Moisturizer,$75.00,4.2627,1021.0,293.75,0.512468,moisturizers,0.29110862163175105
46,Fine Lines & Wrinkles,Perricone MD,Face Finishing Moisturizer,$75.00,4.2627,1021.0,293.75,0.512468,roses,0.3223558566961354
47,Fine Lines & Wrinkles,Perricone MD,Face Finishing Moisturizer,$75.00,4.2627,1021.0,293.75,0.512468,rose,0.4132547263439798
48,Fine Lines & Wrinkles,Perricone MD,Face Finishing Moisturizer,$75.00,4.2627,1021.0,293.75,0.512468,absorbs,0.3309594638945387
49,Fine Lines & Wrinkles,Perricone MD,Face Finishing Moisturizer,$75.00,4.2627,1021.0,293.75,0.512468,jar,0.28241505965773855
50,Men's,Bite Beauty,Agave Lip Mask,$26.00,4.4234,2845.0,725.25,0.519861,balm,0.1257169412386178
51,Men's,Bite Beauty,Agave Lip Mask,$26.00,4.4234,2845.0,725.25,0.519861,lip,0.4115077466363798
52,Men's,Bite Beauty,Agave Lip Mask,$26.00,4.4234,2845.0,725.25,0.519861,chapped,0.15679834384210192
53,Men's,Bite Beauty,Agave Lip Mask,$26.00,4.4234,2845.0,725.25,0.519861,lipstick,0.08318894824746693
54,Men's,Bite Beauty,Agave Lip Mask,$26.00,4.4234,2845.0,725.25,0.519861,lips,0.8613191214564919
55,Men's,Jack Black,Intense Therapy Lip Balm SPF 25,$7.50,4.6912,2647.0,666.25,0.48130600000000007,lip,0.4631158382523593
